LoanID,LoanType,LoanPurpose,EmploymentType,OriginationDate,OriginationYear,OriginationQtr,LoanAmount,InterestRate,TermYears,BranchName,Region,State,BranchManager,LoanStatus,DaysDelinquent,MonthlyPayment,AgingBucket,DelinquencyFlag,DefaultFlag,CreditScore,CreditBand,PreviousDefaults,MonthlyIncome,BureauSource,PropertyType,PropertyValue,LTV,LTV_Band,PropertyState,DTI_Ratio,AnnualInterestIncome
LN-04231,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2019-07-14,2019,Q3-2019,283000.0,7.93,15,San Diego Branch,West,CA,Kevin Nguyen,Default,302,2693.07,4-Default,1,1,500,Poor (<650),0,14845.0,Experian,Townhouse,480000.0,0.59,Low (<70%),AZ,0.181,22442.0
LN-04232,Fixed 15-Year,Refinance,Retired,2019-08-24,2019,Q3-2019,297000.0,5.1,15,Columbus Branch,Central,OH,Melissa Brown,Current,0,2364.16,0-Current,0,0,808,Excellent (750+),0,24437.0,TransUnion,Townhouse,412000.0,0.72,Medium (70-85%),PA,0.097,15147.0
LN-04233,Fixed 30-Year,Purchase,Contract,2023-06-27,2023,Q2-2023,153000.0,4.23,30,Syracuse Branch,North,NY,Linda Perez,Current,0,750.88,0-Current,0,0,651,Fair (650-699),0,25573.0,Experian,Townhouse,259000.0,0.59,Low (<70%),FL,0.029,6472.0
LN-04234,Fixed 30-Year,Purchase,Retired,2022-05-24,2022,Q2-2022,797000.0,5.05,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,4302.86,0-Current,0,0,740,Good (700-749),0,15956.0,Equifax,Single Family,1009000.0,0.79,Medium (70-85%),FL,0.27,40249.0
LN-04235,Fixed 30-Year,Home Equity,Salaried,2020-03-15,2020,Q1-2020,600000.0,4.36,30,Phoenix Branch,West,AZ,Rachel Torres,30 DPD,32,2990.41,1-30 DPD,1,0,574,Poor (<650),0,18837.0,Equifax,Townhouse,674000.0,0.89,High (>85%),NJ,0.159,26160.0
LN-04236,Fixed 30-Year,Purchase,Contract,2022-03-01,2022,Q1-2022,256000.0,5.02,30,Syracuse Branch,North,NY,Linda Perez,30 DPD,39,1377.39,1-30 DPD,1,0,605,Poor (<650),0,24826.0,TransUnion,Townhouse,376000.0,0.68,Low (<70%),FL,0.055,12851.0
LN-04237,Fixed 30-Year,Refinance,Self-Employed,2021-11-09,2021,Q4-2021,360000.0,8.45,30,Columbus Branch,Central,OH,Melissa Brown,90 DPD,102,2755.34,3-90 DPD,1,0,680,Fair (650-699),0,18633.0,Experian,Condo,581000.0,0.62,Low (<70%),IL,0.148,30420.0
LN-04238,Fixed 30-Year,Purchase,Contract,2023-12-03,2023,Q4-2023,463000.0,7.24,30,Buffalo Branch,North,NY,James Carlson,30 DPD,55,3155.34,1-30 DPD,1,0,672,Fair (650-699),0,7103.0,Equifax,Multi-Family,498000.0,0.93,High (>85%),FL,0.444,33521.0
LN-04239,Fixed 30-Year,Refinance,Salaried,2024-01-29,2024,Q1-2024,150000.0,7.9,30,Las Vegas Branch,West,NV,Steven Park,30 DPD,51,1090.21,1-30 DPD,1,0,816,Excellent (750+),0,5232.0,Experian,Townhouse,254000.0,0.59,Low (<70%),TX,0.208,11850.0
LN-04240,Fixed 30-Year,Cash-Out Refinance,Salaried,2019-01-24,2019,Q1-2019,804000.0,5.45,30,Indianapolis Branch,Central,IN,Christopher Lee,60 DPD,84,4539.83,2-60 DPD,1,0,693,Fair (650-699),0,25629.0,TransUnion,Townhouse,1297000.0,0.62,Low (<70%),AZ,0.177,43818.0
LN-04241,Fixed 30-Year,Home Equity,Salaried,2023-11-04,2023,Q4-2023,288000.0,6.54,30,Tampa Branch,South,FL,Diana Foster,60 DPD,71,1827.94,2-60 DPD,1,0,552,Poor (<650),1,11790.0,TransUnion,Single Family,450000.0,0.64,Low (<70%),GA,0.155,18835.0
LN-04242,ARM 7/1,Purchase,Retired,2023-08-13,2023,Q3-2023,284000.0,5.51,15,Tampa Branch,South,FL,Diana Foster,30 DPD,40,2322.02,1-30 DPD,1,0,771,Excellent (750+),0,12249.0,Equifax,Multi-Family,319000.0,0.89,High (>85%),MI,0.19,15648.0
LN-04243,ARM 5/1,Refinance,Contract,2018-07-03,2018,Q3-2018,90000.0,6.43,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,780.54,0-Current,0,0,652,Fair (650-699),0,19546.0,TransUnion,Townhouse,114000.0,0.79,Medium (70-85%),OH,0.04,5787.0
LN-04244,Fixed 30-Year,Purchase,Contract,2018-06-17,2018,Q2-2018,105000.0,5.6,30,Baltimore Branch,East,MD,David Kumar,30 DPD,42,602.78,1-30 DPD,1,0,755,Excellent (750+),0,26609.0,Equifax,Condo,159000.0,0.66,Low (<70%),TX,0.023,5880.0
LN-04245,ARM 5/1,Refinance,Self-Employed,2023-12-15,2023,Q4-2023,638000.0,4.91,15,Tampa Branch,South,FL,Diana Foster,Current,0,5015.4,0-Current,0,0,702,Good (700-749),0,20509.0,Experian,Townhouse,862000.0,0.74,Medium (70-85%),FL,0.245,31326.0
LN-04246,Fixed 30-Year,Purchase,Retired,2023-03-10,2023,Q1-2023,504000.0,7.48,30,Albany Branch,North,NY,Sarah Mitchell,Current,0,3517.14,0-Current,0,0,576,Poor (<650),1,11668.0,Equifax,Single Family,554000.0,0.91,High (>85%),NY,0.301,37699.0
LN-04247,Fixed 15-Year,Refinance,Contract,2020-12-10,2020,Q4-2020,86000.0,4.85,15,Philadelphia Branch,East,PA,Robert Simmons,Current,0,673.38,0-Current,0,0,713,Good (700-749),0,18944.0,Equifax,Condo,137000.0,0.63,Low (<70%),FL,0.036,4171.0
LN-04248,Fixed 30-Year,Refinance,Self-Employed,2023-01-25,2023,Q1-2023,88000.0,3.9,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,415.07,0-Current,0,0,850,Excellent (750+),0,25375.0,Equifax,Townhouse,105000.0,0.84,Medium (70-85%),NY,0.016,3432.0
LN-04249,ARM 5/1,Purchase,Retired,2018-12-05,2018,Q4-2018,290000.0,7.32,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,2658.76,0-Current,0,0,739,Good (700-749),0,8184.0,Experian,Condo,446000.0,0.65,Low (<70%),NC,0.325,21228.0
LN-04250,Fixed 15-Year,Cash-Out Refinance,Retired,2020-12-30,2020,Q4-2020,299000.0,4.69,15,Indianapolis Branch,Central,IN,Christopher Lee,30 DPD,57,2316.47,1-30 DPD,1,0,695,Fair (650-699),0,5253.0,Equifax,Townhouse,383000.0,0.78,Medium (70-85%),TX,0.441,14023.0
LN-04251,Fixed 30-Year,Purchase,Retired,2018-05-18,2018,Q2-2018,244000.0,4.27,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,1203.19,0-Current,0,0,786,Excellent (750+),0,6741.0,TransUnion,Single Family,421000.0,0.58,Low (<70%),AZ,0.178,10419.0
LN-04252,ARM 5/1,Purchase,Retired,2018-08-10,2018,Q3-2018,756000.0,4.1,15,Albany Branch,North,NY,Sarah Mitchell,Current,0,5630.0,0-Current,0,0,716,Good (700-749),0,9604.0,Experian,Single Family,1219000.0,0.62,Low (<70%),NV,0.586,30996.0
LN-04253,ARM 5/1,Purchase,Self-Employed,2022-07-06,2022,Q3-2022,612000.0,8.19,15,Tampa Branch,South,FL,Diana Foster,Current,0,5915.92,0-Current,0,0,716,Good (700-749),0,12753.0,Equifax,Multi-Family,775000.0,0.79,Medium (70-85%),FL,0.464,50123.0
LN-04254,ARM 5/1,Purchase,Salaried,2022-06-25,2022,Q2-2022,215000.0,4.6,15,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,1655.74,0-Current,0,0,612,Poor (<650),0,8795.0,TransUnion,Townhouse,244000.0,0.88,High (>85%),PA,0.188,9890.0
LN-04255,Fixed 30-Year,Purchase,Salaried,2021-12-17,2021,Q4-2021,607000.0,3.9,30,Albany Branch,North,NY,Sarah Mitchell,30 DPD,50,2863.03,1-30 DPD,1,0,718,Good (700-749),0,19116.0,TransUnion,Single Family,768000.0,0.79,Medium (70-85%),TX,0.15,23673.0
LN-04256,Fixed 15-Year,Purchase,Retired,2019-04-27,2019,Q2-2019,251000.0,4.15,15,Miami Branch,South,FL,Carlos Rivera,Current,0,1875.54,0-Current,0,0,782,Excellent (750+),0,10130.0,Experian,Condo,318000.0,0.79,Medium (70-85%),GA,0.185,10417.0
LN-04257,Fixed 15-Year,Purchase,Salaried,2021-04-11,2021,Q2-2021,836000.0,3.27,15,Syracuse Branch,North,NY,Linda Perez,90 DPD,91,5882.44,3-90 DPD,1,0,583,Poor (<650),0,5487.0,TransUnion,Townhouse,1306000.0,0.64,Low (<70%),NV,1.072,27337.0
LN-04258,Fixed 30-Year,Home Equity,Self-Employed,2022-04-24,2022,Q2-2022,112000.0,8.73,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,879.51,0-Current,0,0,813,Excellent (750+),0,18671.0,TransUnion,Townhouse,175000.0,0.64,Low (<70%),MA,0.047,9778.0
LN-04259,Fixed 30-Year,Refinance,Salaried,2018-05-14,2018,Q2-2018,797000.0,7.55,30,Buffalo Branch,North,NY,James Carlson,Current,0,5600.05,0-Current,0,0,692,Fair (650-699),0,24842.0,TransUnion,Multi-Family,1285000.0,0.62,Low (<70%),PA,0.225,60174.0
LN-04260,Fixed 15-Year,Purchase,Contract,2023-10-16,2023,Q4-2023,661000.0,4.45,15,Philadelphia Branch,East,PA,Robert Simmons,Current,0,5039.73,0-Current,0,0,628,Poor (<650),0,17650.0,TransUnion,Multi-Family,1180000.0,0.56,Low (<70%),NY,0.286,29415.0
LN-04261,ARM 5/1,Purchase,Retired,2019-09-08,2019,Q3-2019,561000.0,6.14,15,Phoenix Branch,West,AZ,Rachel Torres,Current,0,4776.57,0-Current,0,0,779,Excellent (750+),0,11414.0,Equifax,Multi-Family,719000.0,0.78,Medium (70-85%),OH,0.418,34445.0
LN-04262,Fixed 30-Year,Purchase,Contract,2018-12-13,2018,Q4-2018,760000.0,5.31,30,Newark Branch,East,NJ,Jennifer Walsh,Current,0,4225.04,0-Current,0,0,677,Fair (650-699),0,8871.0,Equifax,Townhouse,1056000.0,0.72,Medium (70-85%),MD,0.476,40356.0
LN-04263,ARM 5/1,Cash-Out Refinance,Retired,2021-01-29,2021,Q1-2021,794000.0,5.65,15,Tampa Branch,South,FL,Diana Foster,Current,0,6551.02,0-Current,0,0,760,Excellent (750+),1,14021.0,Equifax,Townhouse,1088000.0,0.73,Medium (70-85%),MI,0.467,44861.0
LN-04264,Fixed 15-Year,Refinance,Salaried,2023-03-28,2023,Q1-2023,231000.0,5.24,15,Rochester Branch,North,NY,Tom Henderson,Current,0,1855.74,0-Current,0,0,676,Fair (650-699),1,5300.0,Experian,Condo,251000.0,0.92,High (>85%),NJ,0.35,12104.0
LN-04265,Fixed 15-Year,Refinance,Retired,2019-05-23,2019,Q2-2019,280000.0,8.4,15,Newark Branch,East,NJ,Jennifer Walsh,Default,314,2740.88,4-Default,1,1,605,Poor (<650),1,22133.0,Experian,Condo,322000.0,0.87,High (>85%),GA,0.124,23520.0
LN-04266,Fixed 30-Year,Purchase,Retired,2021-10-18,2021,Q4-2021,491000.0,5.38,30,Philadelphia Branch,East,PA,Robert Simmons,Current,0,2750.99,0-Current,0,0,739,Good (700-749),1,13956.0,TransUnion,Townhouse,792000.0,0.62,Low (<70%),AZ,0.197,26416.0
LN-04267,Fixed 30-Year,Refinance,Self-Employed,2021-08-25,2021,Q3-2021,686000.0,8.12,30,Detroit Branch,Central,MI,Brian Johnson,Default,203,5091.13,4-Default,1,1,647,Poor (<650),0,18375.0,Equifax,Multi-Family,798000.0,0.86,High (>85%),NJ,0.277,55703.0
LN-04268,Fixed 30-Year,Purchase,Contract,2021-09-23,2021,Q3-2021,664000.0,3.48,30,Boston Branch,East,MA,Patricia Cole,Paid Off,0,2974.25,5-Paid Off,0,0,550,Poor (<650),0,23722.0,Equifax,Multi-Family,692000.0,0.96,High (>85%),GA,0.125,23107.0
LN-04269,Fixed 30-Year,Purchase,Retired,2020-05-11,2020,Q2-2020,369000.0,7.09,30,Baltimore Branch,East,MD,David Kumar,30 DPD,59,2477.31,1-30 DPD,1,0,610,Poor (<650),0,16144.0,TransUnion,Townhouse,388000.0,0.95,High (>85%),MD,0.153,26162.0
LN-04270,Fixed 30-Year,Refinance,Contract,2019-07-04,2019,Q3-2019,131000.0,7.41,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,907.91,0-Current,0,0,774,Excellent (750+),0,23871.0,Experian,Multi-Family,222000.0,0.59,Low (<70%),NC,0.038,9707.0
LN-04271,Fixed 30-Year,Home Equity,Retired,2023-07-28,2023,Q3-2023,709000.0,5.74,30,Newark Branch,East,NJ,Jennifer Walsh,Current,0,4133.03,0-Current,0,0,689,Fair (650-699),0,21444.0,Equifax,Multi-Family,771000.0,0.92,High (>85%),NV,0.193,40697.0
LN-04272,ARM 5/1,Purchase,Contract,2019-04-27,2019,Q2-2019,383000.0,8.09,15,Columbus Branch,Central,OH,Melissa Brown,90 DPD,104,3680.07,3-90 DPD,1,0,538,Poor (<650),0,27155.0,Equifax,Single Family,440000.0,0.87,High (>85%),NV,0.136,30985.0
LN-04273,Fixed 15-Year,Refinance,Salaried,2023-04-09,2023,Q2-2023,746000.0,4.62,15,Philadelphia Branch,East,PA,Robert Simmons,Current,0,5752.71,0-Current,0,0,591,Poor (<650),1,6982.0,Equifax,Condo,848000.0,0.88,High (>85%),OH,0.824,34465.0
LN-04274,Fixed 15-Year,Purchase,Retired,2021-03-10,2021,Q1-2021,797000.0,8.16,15,Buffalo Branch,North,NY,James Carlson,90 DPD,93,7690.35,3-90 DPD,1,0,515,Poor (<650),1,5118.0,Experian,Condo,984000.0,0.81,Medium (70-85%),MI,1.503,65035.0
LN-04275,Fixed 30-Year,Purchase,Self-Employed,2019-03-09,2019,Q1-2019,297000.0,7.21,30,San Diego Branch,West,CA,Kevin Nguyen,Current,0,2018.01,0-Current,0,0,550,Poor (<650),0,17391.0,Equifax,Multi-Family,487000.0,0.61,Low (<70%),TX,0.116,21414.0
LN-04276,Fixed 30-Year,Purchase,Retired,2019-04-26,2019,Q2-2019,426000.0,7.9,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,3096.19,0-Current,0,0,691,Fair (650-699),0,25420.0,Equifax,Condo,513000.0,0.83,Medium (70-85%),OH,0.122,33654.0
LN-04277,Fixed 30-Year,Purchase,Retired,2023-01-19,2023,Q1-2023,104000.0,4.18,30,Charlotte Branch,South,NC,Michael Hayes,60 DPD,68,507.36,2-60 DPD,1,0,652,Fair (650-699),0,27450.0,Equifax,Condo,114000.0,0.91,High (>85%),MI,0.018,4347.0
LN-04278,Fixed 30-Year,Purchase,Contract,2019-09-19,2019,Q3-2019,182000.0,4.1,30,Albany Branch,North,NY,Sarah Mitchell,Current,0,879.42,0-Current,0,0,622,Poor (<650),0,15426.0,Experian,Single Family,190000.0,0.96,High (>85%),NC,0.057,7462.0
LN-04279,Fixed 30-Year,Home Equity,Self-Employed,2022-02-15,2022,Q1-2022,131000.0,4.81,30,Baltimore Branch,East,MD,David Kumar,60 DPD,67,688.1,2-60 DPD,1,0,694,Fair (650-699),0,6022.0,Equifax,Single Family,156000.0,0.84,Medium (70-85%),MD,0.114,6301.0
LN-04280,Fixed 30-Year,Purchase,Retired,2018-08-17,2018,Q3-2018,842000.0,7.76,30,Rochester Branch,North,NY,Tom Henderson,Current,0,6038.01,0-Current,0,0,729,Good (700-749),1,14349.0,TransUnion,Single Family,946000.0,0.89,High (>85%),GA,0.421,65339.0
LN-04281,Fixed 30-Year,Cash-Out Refinance,Retired,2021-10-09,2021,Q4-2021,318000.0,5.21,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,1748.14,0-Current,0,0,850,Excellent (750+),0,26064.0,Equifax,Multi-Family,370000.0,0.86,High (>85%),NC,0.067,16568.0
LN-04282,ARM 7/1,Purchase,Contract,2020-05-29,2020,Q2-2020,428000.0,6.32,15,Miami Branch,South,FL,Carlos Rivera,90 DPD,112,3686.12,3-90 DPD,1,0,500,Poor (<650),0,3697.0,Equifax,Multi-Family,563000.0,0.76,Medium (70-85%),CA,0.997,27050.0
LN-04283,Fixed 30-Year,Refinance,Retired,2021-12-29,2021,Q4-2021,124000.0,7.76,30,San Diego Branch,West,CA,Kevin Nguyen,Default,220,889.21,4-Default,1,1,674,Fair (650-699),0,4138.0,TransUnion,Townhouse,194000.0,0.64,Low (<70%),MI,0.215,9622.0
LN-04284,Fixed 30-Year,Purchase,Salaried,2018-07-28,2018,Q3-2018,492000.0,7.43,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,3416.58,0-Current,0,0,777,Excellent (750+),0,15946.0,Experian,Multi-Family,879000.0,0.56,Low (<70%),CA,0.214,36556.0
LN-04285,Fixed 30-Year,Refinance,Salaried,2021-08-08,2021,Q3-2021,350000.0,5.84,30,Syracuse Branch,North,NY,Linda Perez,Current,0,2062.56,0-Current,0,0,637,Poor (<650),0,18336.0,Experian,Townhouse,380000.0,0.92,High (>85%),NJ,0.112,20440.0
LN-04286,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2022-04-21,2022,Q2-2022,270000.0,5.4,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,1516.13,0-Current,0,0,716,Good (700-749),0,9605.0,Equifax,Single Family,397000.0,0.68,Low (<70%),CA,0.158,14580.0
LN-04287,Fixed 15-Year,Home Equity,Retired,2023-10-22,2023,Q4-2023,425000.0,6.13,15,Syracuse Branch,North,NY,Linda Perez,30 DPD,38,3616.31,1-30 DPD,1,0,663,Fair (650-699),0,7366.0,Experian,Condo,574000.0,0.74,Medium (70-85%),NC,0.491,26053.0
LN-04288,ARM 7/1,Purchase,Salaried,2024-03-10,2024,Q1-2024,107000.0,5.29,15,Albany Branch,North,NY,Sarah Mitchell,Current,0,862.4,0-Current,0,0,714,Good (700-749),0,14902.0,Equifax,Townhouse,139000.0,0.77,Medium (70-85%),GA,0.058,5660.0
LN-04289,Fixed 30-Year,Purchase,Salaried,2022-07-21,2022,Q3-2022,248000.0,3.49,30,Rochester Branch,North,NY,Tom Henderson,Current,0,1112.25,0-Current,0,0,820,Excellent (750+),0,11646.0,Equifax,Single Family,256000.0,0.97,High (>85%),PA,0.096,8655.0
LN-04290,Fixed 15-Year,Purchase,Contract,2024-05-26,2024,Q2-2024,682000.0,7.14,15,Tampa Branch,South,FL,Diana Foster,Current,0,6183.51,0-Current,0,0,748,Good (700-749),1,21791.0,Experian,Multi-Family,1066000.0,0.64,Low (<70%),FL,0.284,48695.0
LN-04291,Fixed 30-Year,Purchase,Contract,2020-08-25,2020,Q3-2020,82000.0,6.93,30,Buffalo Branch,North,NY,James Carlson,30 DPD,49,541.7,1-30 DPD,1,0,740,Good (700-749),1,5185.0,Equifax,Multi-Family,85000.0,0.96,High (>85%),AZ,0.104,5683.0
LN-04292,ARM 7/1,Refinance,Retired,2023-12-21,2023,Q4-2023,895000.0,3.6,15,Miami Branch,South,FL,Carlos Rivera,Current,0,6442.24,0-Current,0,0,665,Fair (650-699),0,17915.0,Experian,Multi-Family,942000.0,0.95,High (>85%),AZ,0.36,32220.0
LN-04293,Fixed 15-Year,Purchase,Self-Employed,2023-01-29,2023,Q1-2023,697000.0,5.52,15,Phoenix Branch,West,AZ,Rachel Torres,Current,0,5702.47,0-Current,0,0,581,Poor (<650),1,25001.0,Experian,Multi-Family,942000.0,0.74,Medium (70-85%),NY,0.228,38474.0
LN-04294,ARM 5/1,Purchase,Salaried,2024-02-05,2024,Q1-2024,740000.0,7.32,15,Boston Branch,East,MA,Patricia Cole,Current,0,6784.42,0-Current,0,0,683,Fair (650-699),0,24084.0,Equifax,Single Family,1298000.0,0.57,Low (<70%),MA,0.282,54168.0
LN-04295,Fixed 30-Year,Purchase,Contract,2023-05-24,2023,Q2-2023,708000.0,5.64,30,Philadelphia Branch,East,PA,Robert Simmons,Current,0,4082.35,0-Current,0,0,796,Excellent (750+),0,24477.0,TransUnion,Multi-Family,1073000.0,0.66,Low (<70%),GA,0.167,39931.0
LN-04296,ARM 5/1,Refinance,Self-Employed,2020-03-06,2020,Q1-2020,291000.0,6.82,15,Boston Branch,East,MA,Patricia Cole,Current,0,2586.39,0-Current,0,0,577,Poor (<650),1,15715.0,Experian,Townhouse,310000.0,0.94,High (>85%),MD,0.165,19846.0
LN-04297,Fixed 15-Year,Purchase,Contract,2021-09-02,2021,Q3-2021,436000.0,4.57,15,Las Vegas Branch,West,NV,Steven Park,30 DPD,30,3350.99,1-30 DPD,1,0,615,Poor (<650),0,23063.0,Experian,Single Family,559000.0,0.78,Medium (70-85%),CA,0.145,19925.0
LN-04298,Fixed 30-Year,Purchase,Salaried,2023-11-27,2023,Q4-2023,545000.0,4.96,30,Philadelphia Branch,East,PA,Robert Simmons,Current,0,2912.37,0-Current,0,0,710,Good (700-749),0,25860.0,Experian,Multi-Family,790000.0,0.69,Low (<70%),MA,0.113,27032.0
LN-04299,Fixed 30-Year,Refinance,Retired,2024-05-19,2024,Q2-2024,580000.0,8.66,30,Boston Branch,East,MA,Patricia Cole,90 DPD,107,4525.63,3-90 DPD,1,0,561,Poor (<650),0,15425.0,Equifax,Townhouse,674000.0,0.86,High (>85%),AZ,0.293,50228.0
LN-04300,ARM 5/1,Refinance,Self-Employed,2021-06-27,2021,Q2-2021,351000.0,5.65,15,Syracuse Branch,North,NY,Linda Perez,Current,0,2895.98,0-Current,0,0,636,Poor (<650),0,10307.0,TransUnion,Townhouse,501000.0,0.7,Low (<70%),GA,0.281,19832.0
LN-04301,Fixed 30-Year,Cash-Out Refinance,Contract,2018-02-15,2018,Q1-2018,205000.0,5.33,30,Boston Branch,East,MA,Patricia Cole,Default,156,1142.2,4-Default,1,1,603,Poor (<650),2,9032.0,Equifax,Condo,236000.0,0.87,High (>85%),FL,0.126,10927.0
LN-04302,Fixed 30-Year,Purchase,Salaried,2023-10-29,2023,Q4-2023,423000.0,8.73,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,3321.7,0-Current,0,0,590,Poor (<650),0,7225.0,TransUnion,Condo,529000.0,0.8,Medium (70-85%),MD,0.46,36928.0
LN-04303,Fixed 30-Year,Purchase,Self-Employed,2019-08-21,2019,Q3-2019,194000.0,7.55,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,1363.12,0-Current,0,0,622,Poor (<650),0,19788.0,Experian,Condo,206000.0,0.94,High (>85%),CA,0.069,14647.0
LN-04304,Fixed 15-Year,Purchase,Self-Employed,2020-07-16,2020,Q3-2020,193000.0,8.22,15,Los Angeles Branch,West,CA,Amy Zhang,Default,273,1869.0,4-Default,1,1,680,Fair (650-699),0,10702.0,TransUnion,Single Family,222000.0,0.87,High (>85%),NJ,0.175,15865.0
LN-04305,ARM 5/1,Purchase,Contract,2018-09-21,2018,Q3-2018,124000.0,5.38,15,Detroit Branch,Central,MI,Brian Johnson,Current,0,1005.3,0-Current,0,0,595,Poor (<650),2,27747.0,Experian,Single Family,165000.0,0.75,Medium (70-85%),FL,0.036,6671.0
LN-04306,Fixed 15-Year,Purchase,Salaried,2023-07-24,2023,Q3-2023,891000.0,8.55,15,Philadelphia Branch,East,PA,Robert Simmons,30 DPD,56,8800.16,1-30 DPD,1,0,572,Poor (<650),0,24049.0,TransUnion,Multi-Family,1048000.0,0.85,Medium (70-85%),GA,0.366,76181.0
LN-04307,Fixed 30-Year,Refinance,Contract,2021-08-26,2021,Q3-2021,396000.0,7.65,30,Newark Branch,East,NJ,Jennifer Walsh,Current,0,2809.68,0-Current,0,0,649,Poor (<650),0,12506.0,Equifax,Townhouse,574000.0,0.69,Low (<70%),MD,0.225,30294.0
LN-04308,Fixed 15-Year,Cash-Out Refinance,Contract,2022-03-04,2022,Q1-2022,626000.0,7.6,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,5838.73,0-Current,0,0,758,Excellent (750+),0,19730.0,Equifax,Condo,1098000.0,0.57,Low (<70%),AZ,0.296,47576.0
LN-04309,Fixed 15-Year,Purchase,Self-Employed,2021-10-13,2021,Q4-2021,82000.0,8.13,15,Los Angeles Branch,West,CA,Amy Zhang,Default,290,789.8,4-Default,1,1,611,Poor (<650),0,7645.0,TransUnion,Single Family,124000.0,0.66,Low (<70%),IL,0.103,6667.0
LN-04310,Fixed 15-Year,Purchase,Contract,2020-12-17,2020,Q4-2020,294000.0,4.65,15,Las Vegas Branch,West,NV,Steven Park,Current,0,2271.68,0-Current,0,0,662,Fair (650-699),0,6565.0,Equifax,Condo,474000.0,0.62,Low (<70%),NY,0.346,13671.0
LN-04311,Fixed 30-Year,Purchase,Retired,2022-11-15,2022,Q4-2022,381000.0,3.84,30,Miami Branch,South,FL,Carlos Rivera,Current,0,1783.98,0-Current,0,0,703,Good (700-749),0,24454.0,TransUnion,Multi-Family,470000.0,0.81,Medium (70-85%),AZ,0.073,14630.0
LN-04312,Fixed 30-Year,Purchase,Retired,2023-09-21,2023,Q3-2023,130000.0,4.08,30,Boston Branch,East,MA,Patricia Cole,Current,0,626.65,0-Current,0,0,560,Poor (<650),0,19278.0,TransUnion,Condo,224000.0,0.58,Low (<70%),MD,0.033,5304.0
LN-04313,ARM 5/1,Refinance,Salaried,2018-12-06,2018,Q4-2018,193000.0,4.62,15,Rochester Branch,North,NY,Tom Henderson,Current,0,1488.3,0-Current,0,0,739,Good (700-749),0,20491.0,TransUnion,Condo,233000.0,0.83,Medium (70-85%),MI,0.073,8917.0
LN-04314,Fixed 30-Year,Purchase,Salaried,2021-10-25,2021,Q4-2021,854000.0,3.37,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,3773.14,0-Current,0,0,730,Good (700-749),0,26034.0,TransUnion,Single Family,1220000.0,0.7,Low (<70%),NY,0.145,28780.0
LN-04315,Fixed 30-Year,Purchase,Retired,2024-02-04,2024,Q1-2024,779000.0,5.01,30,Charlotte Branch,South,NC,Michael Hayes,Current,0,4186.6,0-Current,0,0,667,Fair (650-699),2,17632.0,TransUnion,Single Family,1391000.0,0.56,Low (<70%),FL,0.237,39028.0
LN-04316,ARM 5/1,Cash-Out Refinance,Contract,2023-05-03,2023,Q2-2023,662000.0,6.0,15,Miami Branch,South,FL,Carlos Rivera,30 DPD,35,5586.33,1-30 DPD,1,0,780,Excellent (750+),1,15609.0,TransUnion,Multi-Family,919000.0,0.72,Medium (70-85%),NV,0.358,39720.0
LN-04317,Fixed 30-Year,Refinance,Self-Employed,2018-07-15,2018,Q3-2018,482000.0,6.5,30,Tampa Branch,South,FL,Diana Foster,Current,0,3046.57,0-Current,0,0,609,Poor (<650),0,9496.0,Experian,Multi-Family,831000.0,0.58,Low (<70%),MA,0.321,31330.0
LN-04318,Fixed 15-Year,Refinance,Salaried,2023-09-02,2023,Q3-2023,81000.0,3.47,15,Tampa Branch,South,FL,Diana Foster,Current,0,577.86,0-Current,0,0,790,Excellent (750+),0,22352.0,Equifax,Condo,129000.0,0.63,Low (<70%),FL,0.026,2811.0
LN-04319,Fixed 30-Year,Purchase,Retired,2018-11-30,2018,Q4-2018,378000.0,3.95,30,Las Vegas Branch,West,NV,Steven Park,90 DPD,90,1793.75,3-90 DPD,1,0,630,Poor (<650),0,5306.0,Experian,Townhouse,406000.0,0.93,High (>85%),MA,0.338,14931.0
LN-04320,Fixed 15-Year,Purchase,Self-Employed,2018-03-27,2018,Q1-2018,709000.0,5.24,15,Philadelphia Branch,East,PA,Robert Simmons,90 DPD,103,5695.77,3-90 DPD,1,0,621,Poor (<650),0,22101.0,TransUnion,Multi-Family,1058000.0,0.67,Low (<70%),NV,0.258,37152.0
